,game_id,red_win,total_moves
3627,g2ngjz,0.5,153
3628,noeYKb,1.0,53
3629,2mJ1Wb,0.0,58
3630,VOWB4A,1.0,83
3631,GEn1Bb,0.0,64
3632,pw6mG5,0.0,38
3633,1o510v,0.0,60
3634,0a6ep6,1.0,47
3635,0a6eAE,0.0,28
3636,BN9gdX,0.0,45
3637,g2nNG5,0.0,70
3638,XKRpNP,0.0,94
3639,XKR6wL,0.0,46
3640,mN2wKZ,1.0,69
3641,1o5yEX,1.0,53
3642,pw6RY2,1.0,21
3643,vRN4n1,1.0,59
3644,VOd5J1,0.0,40
3645,ElkzYa,0.0,64
3646,yMpyKb,1.0,73
3647,BNRkmz,0.0,6
3648,vRZwAR,0.0,76
3649,oOdbgV,0.0,66
3650,XKqnl1,0.0,69
3651,BNRkOa,0.0,64
3652,XKqnOW,0.0,92
3653,KNgdb5,0.0,66
3654,PNm9AG,0.0,32
3655,e36nZq,0.0,68
3656,anoLGK,1.0,47
3657,3gZKd3,0.0,26
3658,e3veaN,0.0,64
3659,ROqZoN,1.0,53
3660,6ogG29,0.0,42
3661,zwZyGB,1.0,59
3662,2mWN3K,1.0,19
3663,yMbZB4,1.0,139
3664,QEqXNY,0.0,62
3665,qR0Voy,1.0,15
3666,5ogV6O,0.0,30
3667,lR0r69,0.0,26
3668,noBWR1,0.0,64
3669,Wwpp32,1.0,55
3670,VOppVr,0.0,66
3671,g2QQG1,1.0,141
3672,XKMgB0,1.0,55
3673,w5KKVX,0.5,124
3674,e3vB9w,0.0,60
3675,e3vkgb,1.0,61
3676,GEYpkb,0.0,106
3677,KNBAPE,1.0,85
3678,ROqBY5,1.0,111
3679,MNqPM2,0.0,66
3680,PNq2dX,0.0,66
3681,6ogzkK,1.0,69
3682,zw5VYd,0.0,36
3683,rR5k2l,0.5,115
3684,QErwMl,1.0,29
3685,MN2j3B,1.0,111
3686,5oBW93,0.0,30
3687,WwMWkq,0.0,66
3688,pwzpL6,0.0,76
3689,noEw1R,0.0,76
3690,2mLGov,1.0,97
3691,PN1Lw1,0.0,62
3692,vRzdKP,1.0,79
3693,dP34ar,1.0,69
3694,yMzL9O,0.0,112
3695,bQGm1E,0.0,58
3696,e3L6Yb,1.0,43
3697,OW1a35,1.0,115
3698,MN1YKL,1.0,55
3699,yMzpew,1.0,29
3700,BNYRMa,0.0,34
3701,AkX0ob,1.0,57
3702,WwMKAZ,1.0,49
3703,1o3ZZb,1.0,49
3704,WwMrAy,0.0,48
3705,j6r3WX,1.0,49
3706,OW1Gny,1.0,89
3707,mNkmZW,0.0,66
3708,0aPqK3,1.0,69
3709,j6rYZE,1.0,47
3710,ZO1zqP,0.0,92
3711,QE1Pal,0.0,92
3712,noEVo1,0.0,90
3713,noEVkK,0.0,68
3714,GEXQMn,0.0,58
3715,yMza9O,1.0,139
3716,6o6PYb,1.0,56
3717,1o3yZO,0.0,59
3718,LwXgKB,0.0,48
3719,5og1VV,0.0,68
3720,6og1pb,1.0,105
3721,bQw9a9,0.0,104
3722,zwZeEQ,0.0,74
3723,ZO0aVm,0.0,48
3724,OWqQyz,1.0,59
3725,w5KRl0,0.0,88
3726,MNqbNr,1.0,109
3727,bQwAG3,0.0,73
3728,VOQrbr,1.0,84
3729,noyw2V,0.0,72
3730,9Zp6gV,1.0,47
3731,JKyvda,0.0,46
3732,KNvwJE,1.0,55
3733,NRGwd5,1.0,47
3734,PN3wXX,0.0,48
3735,WwGNO2,0.0,86
3736,3glajd,1.0,58
3737,anPQ1y,0.0,37
3738,dP2nd3,1.0,61
3739,zwWXAo,0.0,140
3740,ZOLpdy,0.0,58
3741,1olLlg,1.0,101
3742,mNd63p,1.0,93
3743,pwnazW,0.0,70
3744,qRQk5W,1.0,89
3745,NRGjLO,1.0,63
3746,Lwndra,0.0,84
3747,GE3rea,1.0,59
3748,4aW9d1,1.0,45
3749,1olj1Q,1.0,69
3750,rRGoMl,0.0,74
3751,MNQP0g,0.0,60
3752,ElG10b,0.0,60
3753,j6kOwN,0.0,78
3754,mNdVoa,1.0,67
3755,vR2PEv,0.0,44
3756,WwG6yJ,1.0,63
3757,VO109G,0.0,70
3758,e3LnKn,0.0,114
3759,dPLWer,0.0,52
3760,e32oqp,1.0,31
3761,ZOZoRr,1.0,55
3762,VO9XlB,0.0,50
3763,j6JZz1,0.5,111
3764,GEqVAN,0.0,32
3765,JKwv2k,0.0,16
3766,KN9p1v,1.0,55
3767,lRk2bn,0.0,68
3768,kra1my,1.0,49
3769,g2BJ1d,0.0,40
3770,4a4A5X,0.0,52
3771,1oXQRB,1.0,69
3772,w52wg0,0.0,40
3773,Lw91e4,1.0,59
3774,VO9pmg,0.0,74
3775,Lw91B2,1.0,63
3776,oOykEy,1.0,29
3777,1oXZzG,1.0,171
3778,4a4w2n,0.5,97
3779,krako9,0.0,40
3780,nodyaJ,1.0,35
3781,dPLmBb,0.0,78
3782,BNwKnK,0.0,50
3783,OWwKRK,1.0,55
3784,3gWQGQ,0.0,34
3785,e320nJ,1.0,33
3786,QENKeV,1.0,43
3787,AkwYq4,1.0,75
3788,QENW2Y,0.0,26
3789,kraqYR,1.0,29
3790,nod4Ea,0.0,136
3791,0aX2E3,1.0,77
3792,JKwYMl,1.0,131
3793,GE31rN,1.0,53
3794,OWPOQ3,1.0,59
3795,1olyyG,0.0,50
3796,yM69WA,1.0,55
3797,5olmN3,1.0,101
3798,ZOLgKP,0.0,58
3799,3glOvv,0.0,30
3800,9ZpmYm,1.0,69
3801,zwWdM6,0.0,54
3802,WwGARr,0.0,52
3803,ElZapb,0.0,82
3804,vRyO01,1.0,159
3805,PNoOm1,0.0,110
3806,krYdv5,1.0,45
3807,1ov6dO,1.0,89
3808,NRYZ25,1.0,27
3809,PNoORX,0.0,68
3810,qRXKqz,0.0,42
3811,BNKvRX,1.0,59
3812,pwjnrX,1.0,75
3813,2mnloW,0.0,48
3814,lRqqmE,1.0,25
3815,anKPlG,1.0,75
3816,vRyyAz,1.0,43
3817,ElZZBV,1.0,83
3818,mN00gv,1.0,33
3819,oO66QY,0.0,8
3820,6o33Vy,0.0,62
3821,ZO4162,0.0,99
3822,PNo1Gp,0.0,42
3823,BNKwEa,0.0,108
3824,ROW1A5,0.0,72
3825,ElZ5Yn,1.0,61
3826,Ww9lnJ,1.0,49
3827,1ovRba,1.0,65
3828,AkKP5V,0.0,60
3829,rRXrYB,1.0,93
3830,1ovRqa,1.0,23
3831,GEqLnY,1.0,63
3832,2mZ3GW,1.0,105
3833,VO9nog,1.0,75
3834,Ww9Qy9,0.0,62
3835,BNwnm5,1.0,27
3836,YO9abZ,1.0,61
3837,YO9aLV,1.0,58
3838,Ww9rYq,0.0,56
3839,5oZqKA,0.0,102
3840,2mZq32,0.0,36
3841,RO9pL4,0.0,38
3842,JKwr9v,0.0,54
3843,kra9bR,0.0,60
3844,ElwL3b,0.0,110
3845,j6JnZ9,1.0,61
3846,Lw9Nrm,1.0,59
3847,XK92q3,1.0,45
3848,anGdNV,0.0,64
3849,ZOZB4l,1.0,19
3850,zw6zEr,0.0,116
3851,yMBdrW,1.0,65
3852,0aXddO,0.0,28
3853,lRkgp5,1.0,59
3854,PNKjbp,1.0,103
3855,lRkXBr,1.0,101
3856,AkwG05,1.0,81
3857,ZOZQbl,1.0,95
3858,zw6Eoo,1.0,47
3859,lRknAN,0.0,92
3860,6oXOOQ,0.0,80
3861,ZOZplG,1.0,95
3862,qRnyjb,0.0,70
3863,BNwLKK,0.0,176
3864,e32JJJ,0.0,52
3865,PNKXPp,1.0,131
3866,oOyN6Y,0.0,42
3867,qRX5vz,0.0,124
3868,anKeGz,1.0,35
3869,mN0Xrv,0.5,63
3870,5oPROq,0.0,60
3871,PNoXM3,0.0,62
3872,qRXb6R,1.0,59
3873,OWKpnz,1.0,69
3874,VOjL11,1.0,53
3875,ROWQOa,0.0,86
3876,bQglLd,0.0,48
3877,9ZELwW,0.0,64
3878,LwK6va,0.0,71
3879,PNwZjM,1.0,61
3880,JKpYmz,1.0,69
3881,w59e1K,0.0,80
3882,0a0Py4,0.0,64
3883,0a0PGp,1.0,41
3884,anljQy,1.0,161
3885,e35oAq,1.0,69
3886,nojvPa,0.0,30
3887,e35MoN,1.0,45
3888,2mObL5,0.0,86
3889,RO4bmp,0.0,10
3890,GEmam9,0.0,64
3891,qRJMeW,1.0,71
3892,e35M9j,1.0,47
3893,BNpedP,1.0,87
3894,mNJgjM,0.0,96
3895,ZOm5LY,0.0,110
3896,LwKM3P,1.0,49
3897,KNwMKv,0.0,60
3898,XKk320,1.0,75
3899,e35j2e,0.0,44
3900,BNpddg,1.0,51
3901,GEm5gG,0.0,68
3902,nodVok,0.0,52
3903,zw6LOY,1.0,67
3904,3gWr24,0.0,82
3905,w52Gy6,1.0,85
3906,dPLwVz,0.0,70
3907,PNKrRM,0.0,26
3908,KNwzRd,1.0,97
3909,9Zw2Vl,1.0,49
3910,3gWnvW,0.0,84
3911,dPL6y2,1.0,35
3912,QENwdj,1.0,47
3913,dPL6pB,1.0,33
3914,2mZvjW,1.0,13
3915,PNK5Y1,0.0,6
3916,vRLJ0j,0.0,63
3917,Elw3Lr,1.0,29
3918,JKwElk,1.0,97
3919,Lw9JYR,0.0,66
3920,2mZVR5,1.0,61
3921,yMB9Vd,1.0,51
3922,KN91Md,0.0,48
3923,yMBEkR,1.0,45
3924,6oXVQ9,0.0,88
3925,mNEQjp,1.0,55
3926,qRn605,1.0,60
3927,2mZa3W,0.5,97
3928,4a4lzW,0.0,148
3929,j6JM61,0.0,54
3930,6oX9Oy,0.0,88
3931,yMBg1R,0.0,64
3932,zw3lrG,0.0,60
3933,yMBgwA,0.0,50
3934,JKL2oK,1.0,63
3935,El40mr,1.0,83
3936,oOyrdA,0.0,37
3937,LweV1B,0.0,26
3938,ZOWqWl,1.0,65
3939,g2ywKm,0.0,36
3940,BN6Ewz,1.0,53
3941,BN6lzK,0.0,94
3942,XKgdwr,1.0,21
3943,yMVZpb,1.0,81
3944,KN2e4k,0.0,66
3945,3gJvbQ,1.0,37
3946,w5NPJ4,1.0,57
3947,j6QBd0,1.0,65
3948,qRBVpz,1.0,37
3949,w5NEQM,1.0,81
3950,ROgovo,1.0,87
3951,LwY55B,0.0,68
3952,YOgE3n,1.0,19
3953,2mEd4K,1.0,53
3954,pw5E1G,0.0,30
3955,YOgNQo,0.0,44
3956,9Znojl,1.0,111
3957,4a5pnW,1.0,57
3958,krG3E9,1.0,99
3959,AkB9yE,1.0,133
3960,krGQ14,0.0,64
3961,dPepgP,0.0,66
3962,9ZnbAm,1.0,63
3963,KN2eO5,1.0,61
3964,an3dGa,1.0,29
3965,PNgXyG,1.0,69
3966,lRPG6v,0.0,64
3967,lRPGnm,1.0,129
3968,lRPpVJ,1.0,63
3969,BN6LOP,0.0,64
3970,QEg9VW,1.0,65
3971,NR6oK5,0.0,94
3972,an3Vlp,0.0,68
3973,6omJP9,1.0,53
3974,oO2Vo6,0.0,140
3975,AkBERE,1.0,57
3976,rR6bwp,1.0,55
3977,VOlmoQ,0.0,40
3978,lRNd5E,0.0,106
3979,lRN1bO,0.0,72
3980,2mBdQv,0.0,60
3981,krRKnR,1.0,93
3982,KN4KQv,0.0,66
3983,w5QjE4,1.0,71
3984,no4zLl,0.0,46
3985,RO562N,0.0,90
3986,LwYPjP,1.0,51
3987,0a2Lr4,0.0,28
3988,lRNEQv,0.0,96
3989,RO5Jo6,0.0,70
3990,pw96jW,0.0,72
3991,5oJbJ3,0.0,42
3992,5oJbbJ,0.0,70
3993,9Zdo9l,1.0,59
3994,BN49Ll,0.0,48
3995,w5Q4q4,1.0,61
3996,OWl1aK,1.0,69
3997,g2me4m,1.0,49
3998,3g62d3,1.0,45
3999,lRNaN5,0.0,78
4000,5oJBqJ,1.0,45
4001,1oe3KB,0.0,48
4002,9ZdaBl,1.0,37
4003,El4Xp0,1.0,49
4004,PNV1v9,0.0,64
4005,5oJzwr,0.0,58
4006,KN4Ynn,1.0,73
4007,j69yN1,0.0,32
4008,LwYOoY,0.0,56
4009,OWlYlG,1.0,72
4010,6oaOLL,1.0,59
4011,ZOlY2r,1.0,79
4012,no4GYk,1.0,61
4013,MN4LGB,1.0,85
4014,zw3AGY,0.0,78
4015,VOlENo,0.0,52
4016,YOg3QB,0.0,26
4017,5oJ6pp,0.0,58
4018,pw5eL5,0.0,62
4019,AkkV65,1.0,59
4020,ZOOK4X,1.0,37
4021,bQQkZQ,1.0,61
4022,j66Reo,0.0,138
4023,ROOO3G,1.0,65
4024,XKKm0d,1.0,49
4025,BNNzZK,1.0,73
4026,YOOEaa,1.0,59
4027,LwwoZa,1.0,55
4028,LwwoLm,0.0,52
4029,JKK5Oz,0.0,56
4030,PNNkQM,1.0,67
4031,GEEyPG,1.0,57
4032,QEE9gO,0.5,101
4033,mNNVrp,0.0,148
4034,1oo1LG,0.0,68
4035,2mm1Yv,1.0,77
4036,zwwLKq,0.0,62
4037,ROO3Vl,1.0,53
4038,AkkoK5,1.0,51
4039,PNNQeG,1.0,81
4040,4aaJ2N,1.0,65
4041,pwwLmR,1.0,53
4042,1oo0wa,0.0,46
4043,e33Oeq,1.0,45
4044,pwwejG,1.0,67
4045,vRRXZO,1.0,73
4046,NRRgWy,1.0,75
4047,qRR6nW,1.0,65
4048,bQQAbQ,1.0,71
4049,PNkaKM,1.0,65
4050,ZOEKQN,1.0,85
4051,ElN0rg,1.0,65
4052,BNzZ1l,0.0,42
4053,0a9AMO,1.0,69
4054,2mdAG2,0.0,62
4055,pwKrwM,1.0,103
4056,vRo0GO,1.0,45
4057,6odGNO,0.0,52
4058,g2mkrm,0.0,32
4059,6oaAyQ,1.0,83
4060,an5ePV,1.0,75
4061,2mBpm5,1.0,91
4062,5oJRZk,1.0,53
4063,e3gJXN,1.0,45
4064,e3gZoN,0.0,144
4065,g2mV06,0.0,44
4066,BN4a0z,1.0,65
4067,krRVPq,1.0,85
4068,1oegzO,0.0,50
4069,qR9vLN,1.0,31
4070,zw3BeG,1.0,71
4071,pw9yy4,1.0,45
4072,XKwB4W,0.0,50
4073,rR9Pwl,1.0,77
4074,mNoyXW,1.0,79
4075,krRVnW,0.0,46
4076,AkZz9N,1.0,67
4077,2mBQrJ,0.0,80
4078,rR9PqB,1.0,65
4079,YOK6lE,1.0,37
4080,anJwRB,0.0,90
4081,qRwpwb,0.0,62
4082,KN6WjN,0.0,134
4083,5oeLLn,1.0,103
4084,mNAWXM,0.0,96
4085,2m3AoE,1.0,41
4086,dPEo2o,1.0,61
4087,3gLKJd,0.0,44
4088,3gLK2r,0.0,68
4089,0aGLWr,1.0,105
4090,yMA05J,0.0,188
4091,GELyna,1.0,63
4092,bQaWYQ,1.0,85
4093,5oer0E,1.0,41
4094,yMAX3O,0.0,58
4095,anJNZY,0.0,46
4096,j6qjrN,0.0,74
4097,YOPnGZ,0.0,50
4098,mNKj0W,1.0,61
4099,2mdydv,0.0,68
4100,j6KkOM,1.0,35
4101,ElNG3P,0.0,63
4102,1oOmbO,0.0,70
4103,VOKwYG,1.0,55
4104,j6K6p0,1.0,65
4105,5oKoGn,1.0,95
4106,krKrW4,1.0,33
4107,noKKaJ,1.0,157
4108,OW555g,0.0,68
4109,mNKKkZ,1.0,49
4110,e3KKGe,0.0,72
4111,0a9LwE,0.0,56
4112,ElNYpV,0.0,64
4113,e3Kl1n,1.0,39
4114,PNk6OX,0.0,84
4115,ROkJq6,0.0,28
4116,VOKWOr,1.0,77
4117,w5o4yK,1.0,99
4118,KNK331,0.0,40
4119,ROkMWp,0.0,72
4120,YOEVRn,0.5,113
4121,dPKVbz,1.0,55
4122,0a9oVr,0.0,64
4123,KNKROd,1.0,81
4124,g2KVN6,1.0,61
4125,9ZWPmW,1.0,39
4126,OW5vaz,0.0,42
4127,6odLyO,0.0,80
4128,yMorMN,1.0,77
4129,ZONqol,1.0,67
4130,0aLAOM,1.0,31
4131,RO6K2Y,1.0,50
4132,yMX04w,0.0,48
4133,zwjbz6,1.0,103
4134,j6EazM,1.0,73
4135,0aLArM,1.0,105
4136,yMX0Eb,1.0,61
4137,RO6Z04,1.0,53
4138,zw0YYG,1.0,43
4139,VOnb4r,0.0,48
4140,0aGJwE,1.0,47
4141,1oPKkQ,1.0,55
4142,ElP2pV,0.0,24
4143,oOoJy3,1.0,85
4144,OWkedz,1.0,75
4145,KN6PP5,0.0,148
4146,GELvaV,1.0,71
4147,NRajb0,1.0,85
4148,j6qMG9,1.0,67
4149,pw4Qyl,0.0,86
4150,NRayPP,1.0,92
4151,dPE01A,1.0,79
4152,VOnVZB,0.0,70
4153,g2jYRN,0.0,56
4154,oOoLPq,1.0,37
4155,lRAvor,0.0,148
4156,PNElvp,1.0,35
4157,MNJbPg,1.0,37
4158,BNnQdw,1.0,55
4159,MNdrW0,1.0,37
4160,3gLEE5,1.0,57
4161,qR5pdz,1.0,75
4162,ZObKm2,0.0,98
4163,XKWamr,1.0,51
4164,WwbajE,1.0,85
4165,oOeWla,0.0,76
4166,no2Oyk,0.0,52
4167,3gRKRb,1.0,41
4168,AkPj02,0.0,78
4169,3gRKJ4,0.0,62
4170,OWjZwy,0.0,73
4171,e3qm5n,1.0,65
4172,BN3l9J,0.0,36
4173,ROwZw6,0.0,42
4174,no2k3b,1.0,27
4175,3gRvw3,0.0,32
4176,AkPjM2,0.0,74
4177,LwPXVR,1.0,43
4178,vRKNJR,1.0,63
4179,MN31qB,1.0,61
4180,BN0YY5,0.0,50
4181,BN0YNw,1.0,49
4182,QEB13X,0.0,28
4183,GEyXbv,1.0,17
4184,zwjXEG,1.0,25
4185,VON14r,0.0,50
4186,GEyXNP,1.0,32
4187,bQWGM2,0.0,50
4188,mNzElv,1.0,41
4189,MN39VJ,1.0,53
4190,RO6bLa,0.0,68
4191,JKQdM2,0.0,60
4192,PNeMkG,1.0,103
4193,MN3jlB,0.0,38
4194,BN02bz,0.0,40
4195,BN02ew,0.0,62
4196,BN0215,1.0,63
4197,NRLkPO,0.0,24
4198,5orwQq,1.0,69
4199,vRN0lP,1.0,55
4200,g2nL4p,0.5,120
4201,vRN0El,0.0,118
4202,WwRqN9,0.0,72
4203,rR5WYZ,0.0,58
4204,1o5Env,1.0,61
4205,3gavkv,1.0,59
4206,BN9lda,1.0,67
4207,w54E0M,0.5,76
4208,XKRolW,1.0,109
4209,XKRAqK,0.0,128
4210,YORWXn,0.0,78
4211,1o56Nb,1.0,87
4212,yM4lLb,0.0,60
4213,QEb5wX,0.0,46
4214,bQbnk4,1.0,35
4215,El5RoP,0.0,62
4216,dPbGgP,0.0,90
4217,BN3y0w,0.0,50
4218,yMjvPN,1.0,41
4219,El5RJp,1.0,77
4220,krP544,0.0,88
4221,bQbnj3,0.0,54
4222,GE6dQG,1.0,75
4223,j6G69W,0.0,68
4224,bQbZgd,0.0,26
4225,LwEwam,1.0,41
4226,OWj5Jn,1.0,59
4227,yMjo6N,0.0,26
4228,pwBK6l,1.0,55
4229,rRr4r5,0.0,48
4230,vREoeE,1.0,61
4231,QEbkpQ,0.0,60
4232,AkPl4b,0.0,70
4233,j6GE41,0.0,56
4234,WwblXE,1.0,83
4235,qR5nPy,0.5,87
4236,QEbNJY,1.0,21
4237,mNLyqM,1.0,87
4238,vREewE,1.0,57
4239,QEblmQ,1.0,55
4240,anmjYp,1.0,77
4241,yMjNOO,1.0,77
4242,QEbMZY,1.0,41
4243,0aWNpG,0.0,40
4244,krPbq4,0.0,36
4245,2mRMe5,1.0,89
4246,yMj1Bb,1.0,31
4247,w5d1yK,1.0,49
4248,GE6MkV,0.0,40
4249,j6GA20,0.0,60
4250,GE6MoY,1.0,25
4251,KNkMzM,1.0,83
4252,2mRM65,1.0,111
4253,Ak9k4b,0.0,66
4254,lRLRnn,1.0,49
4255,BN9WzK,1.0,107
4256,bQRZ43,1.0,55
4257,WwREw9,1.0,51
4258,vRNoAR,0.0,60
4259,PN6kA3,1.0,45
4260,VOWo9B,1.0,59
4261,OWBjYn,0.0,72
4262,ZORbOl,1.0,69
4263,j6PK5E,0.0,76
4264,PN6p41,0.0,82
4265,OWBjnK,1.0,31
4266,5obyLr,1.0,59
4267,oOBa0X,0.0,120
4268,1o5beX,0.0,122
4269,ZORknP,1.0,55
4270,pw6k22,0.0,58
4271,YORJOr,1.0,61
4272,ROJ3z5,0.0,52
4273,noeYGl,0.0,118
4274,3ga1M4,1.0,69
4275,OWBQQG,1.0,41
4276,anRX2V,0.0,44
4277,4akJnX,1.0,57
4278,e3yAoL,1.0,43
4279,bQRX12,1.0,25
4280,ElyOng,0.0,80
4281,6owkay,1.0,77
4282,3g2vb3,1.0,57
4283,0aPYz4,1.0,59
4284,anQakq,1.0,73
4285,0aPPJZ,1.0,61
4286,VO114B,0.0,82
4287,bQGJJ3,1.0,101
4288,lRamB5,0.0,68
4289,g2ezX1,0.0,70
4290,dPE3gA,0.0,49
4291,ElXLOp,1.0,45
4292,pw4zk5,1.0,51
4293,anJQgY,1.0,79
4294,bQaGKb,1.0,49
4295,BNnYOa,1.0,35
4296,e3GPa3,0.0,58
4297,4abVya,0.0,70
4298,vR5Gq2,0.0,72
4299,BNJZga,0.0,104
4300,KNyqYk,1.0,47
4301,2mgAQE,0.5,78
4302,e3Ge9p,1.0,45
4303,krBmnX,1.0,83
4304,BNJl6z,0.0,60
4305,KNye5j,1.0,59
4306,lR6KVJ,1.0,65
4307,BNJz0g,0.0,58
4308,w5yoGe,1.0,39
4309,mNrz0Z,0.0,50
4310,KNyG9N,1.0,67
4311,krBE9q,1.0,41
4312,oOaEJX,1.0,129
4313,krBEME,0.0,66
4314,qREjmb,1.0,79
4315,yMn4vw,0.0,64
4316,WwrNnE,1.0,45
4317,Akr9KB,0.0,168
4318,zwQ5Xd,1.0,85
4319,anyRyG,1.0,51
4320,qRErbl,1.0,173
4321,zwQX2q,0.0,44
4322,0abPOr,1.0,43
4323,g23e1O,0.0,48
4324,WwrY5J,1.0,49
4325,6ovOBp,0.0,86
4326,4abOPN,0.0,62
4327,4abOOe,0.0,78
4328,e3GY4e,1.0,99
4329,zwQEkq,1.0,83
4330,GEzO5L,1.0,21
4331,YOajG9,0.0,50
4332,dPQner,0.0,52
4333,BNJAaa,0.0,112
4334,w5yXgX,1.0,39
4335,mNrXNP,1.0,43
4336,GEXbgY,1.0,63
4337,rRzBjp,0.0,82
4338,PN1yeO,0.0,78
4339,dP3pEv,1.0,69
4340,4aegLY,1.0,39
4341,rRzwVZ,0.0,90
4342,bQGKOd,0.0,58
4343,vRzQ3P,1.0,185
4344,e3LAAb,1.0,73
4345,noEQyR,1.0,115
4346,yMzaZA,0.0,126
4347,9Za5az,0.0,80
4348,ZO19BX,1.0,55
4349,WwMjdV,1.0,61
4350,VO1zzB,1.0,65
4351,w52ebM,0.0,34
4352,lRa5Mv,0.0,52
4353,qRnX0Q,1.0,61
4354,KN9pl5,1.0,85
4355,YO9449,1.0,31
4356,PNKo6A,0.0,62
4357,dPLmY2,0.0,68
4358,rRQXr6,1.0,57
4359,yMBKZW,1.0,55
4360,PNKoMM,1.0,55
4361,6oX3Pa,1.0,65
4362,yMBKbJ,1.0,48
4363,1oXWW0,1.0,41
4364,rRQYGA,1.0,53
4365,NRAdLE,0.0,62
4366,rRQ0kM,0.0,78
4367,kraN5v,0.0,52
4368,oOyA5y,1.0,93
4369,3gWkJQ,0.0,64
4370,OWwLB5,0.0,48
4371,yMBJYW,0.0,47
4372,pwvGkR,1.0,95
4373,mNALQZ,0.0,28
4374,j6qewX,1.0,59
4375,ZO3Z0m,0.0,88
4376,qRn2AK,1.0,89
4377,lRA6LY,1.0,43
4378,YOPa2E,1.0,89
4379,Lwrv4a,1.0,55
4380,oOoarX,1.0,47
4381,ROzpWY,1.0,71
4382,0aGqGr,0.0,82
4383,oOomY3,1.0,102
4384,MNJlLq,1.0,61
4385,lRAnLn,1.0,59
4386,rRAYLM,0.0,54
4387,GELOoY,1.0,33
4388,noNGZK,1.0,51
4389,0aGzZZ,1.0,19
4390,ROzMee,0.0,38
4391,QEd41O,0.0,128
4392,PNE0j9,0.0,64
4393,JKBg0v,1.0,69
4394,krA4Mo,0.0,56
4395,PNEn6W,0.0,82
4396,OWkgyz,1.0,63
4397,5oe3dr,1.0,39
4398,5oed2q,0.0,126
4399,VOnay1,1.0,41
4400,3gL1WO,1.0,99
4401,GEL5X9,1.0,57
4402,ElP1gb,0.0,80
4403,9ZJMEr,0.0,64
4404,e3d1P3,1.0,41
4405,g2jMyO,1.0,45
4406,4a2lpM,0.0,73
4407,krAnMq,0.5,41
4408,NRak3w,1.0,44
4409,6oB9pJ,0.0,94
4410,anyeJp,1.0,45
4411,NRAgK0,1.0,19
4412,OWw43y,0.0,102
4413,lRkvkO,0.0,48
4414,BNwQRg,0.0,28
4415,yMBgoA,1.0,63
4416,NRAg9O,1.0,75
4417,g2BYVY,0.0,64
4418,JKwj4y,1.0,44
4419,PNKl5G,0.0,100
4420,MN4rWq,1.0,75
4421,LwYPOa,0.0,84
4422,AkZABB,0.0,64
4423,ZOlN6X,0.0,48
4424,WwlNQr,0.0,142
4425,vRnKQ1,0.5,73
4426,e3gyme,0.0,80
4427,AkZ90E,1.0,73
4428,MN45dP,1.0,69
4429,2mB0Mb,1.0,53
4430,6oanqO,1.0,49
4431,LwY46P,1.0,75
4432,LwYAdB,1.0,79
4433,rR9PX6,1.0,53
4434,3g6GaO,0.0,76
4435,QElJqX,0.0,66
4436,1oepoX,0.0,66
4437,dPlwdj,1.0,63
4438,LwrVOR,0.0,54
4439,WwQzQA,1.0,81
4440,zw0boL,0.0,49
4441,yMPaPO,1.0,45
4442,rRAVMb,1.0,61
4443,JKB2ny,1.0,45
4444,XK5dGP,0.0,66
4445,pw41ZM,1.0,63
4446,BNn0dP,0.0,64
4447,zw052L,1.0,45
4448,lRAL1n,0.0,40
4449,qRwXVz,1.0,63
4450,ZO4XWN,1.0,51
4451,1ovlOv,0.0,24
4452,BNKvpl,0.0,80
4453,vRy2dR,0.0,20
4454,PNo3N3,0.0,46
4455,lRqzBO,0.0,120
4456,0ayK5p,1.0,13
4457,vRy2zj,0.0,54
4458,g204NY,0.0,66
4459,LwZnJb,0.0,50
4460,6o3vpE,0.0,82
4461,3gQb55,1.0,41
4462,6o3vvp,0.0,43
4463,anKyKp,0.0,65
4464,QEK31l,0.0,58
4465,9ZeGyr,0.0,46
4466,KNZydq,0.0,92
4467,mN0rQa,0.0,44
4468,yMKOBJ,0.0,74
4469,6o3K39,0.0,149
4470,9Zeqal,0.0,66
4471,6o3K5b,0.0,96
4472,4a0Kpn,0.0,46
4473,VOk2vG,0.0,54
4474,anljWp,0.0,54
4475,krqM65,1.0,93
4476,0a0vRR,0.0,52
4477,4a0gmN,0.0,50
4478,anlMGY,1.0,81
4479,4a0gdY,0.0,78
4480,1oWM4E,0.0,82
4481,anmQ2V,1.0,59
4482,vRELQR,0.0,120
4483,oOemNX,1.0,25
4484,no2mXk,1.0,27
4485,NRzjXL,0.5,105
4486,LwEN0R,1.0,63
4487,vREv0l,1.0,73
4488,9ZELVm,1.0,53
4489,YObVlr,1.0,99
4490,rRrPap,1.0,57
4491,6oZLga,1.0,37
4492,j6eR0W,0.0,72
4493,zwQlkr,0.0,82
4494,BN3QqX,1.0,125
4495,BNJEZJ,1.0,43
4496,oOaW26,1.0,59
4497,ElEWay,0.0,122
4498,vRVNj2,1.0,61
4499,QEg15O,0.0,62
4500,4a5eAN,0.0,74
4501,zwMX9G,1.0,45
4502,9ZnG4G,1.0,43
4503,GEGXyL,0.0,41
4504,j6QnkW,1.0,73
4505,zwMmdB,1.0,69
4506,vRVaWj,0.0,40
4507,AkBbl2,1.0,57
4508,GEGbnb,0.0,47
4509,vRVaJ1,0.0,76
